id,unique_id,song_id,path,title,artist,album,genre,lyrics,isrc,playlists,length,amplify,fade_in,fade_out,cue_in,cue_out,cross_start_next
8850,388d122a9a9a83e4ed5a5309,8c7f3f1c716d21b769c427eb4b86981a,jjd_-_halcyon_.mp3,"Halcyon ",JJD,,,,,default,293.093878,,,,,,
8851,99c51845469766a171cae62e,e36723c43e083f2de4f5b9c5461ee942,johnny_third_-_young_ones_(feat._jeremy_fowler)_.mp3,"Young Ones (feat. Jeremy Fowler) ","Johnny Third",,,,,default,261.12,,,,,,
8852,452f5fb49216284e3c303e42,6a0214efe582f3b3496813469aede119,k.safo__alex_skrindo_-_future_vibes_(feat._stewart_wallace)_.mp3,"Future Vibes (feat. Stewart Wallace) ","K.Safo & Alex Skrindo",,,,,default,227.160816,,,,,,
8853,d6a9e9777a2774dd9ec9cd01,2f72599f7af231e212a9b53dffdf4e78,k-391_-_everybody_.mp3,"Everybody ",K-391,,,,,default,193.123265,,,,,,
8854,5fdb646a4697ac80b7bd7daf,87d30d5fd38a8103bae4e2760a6e9714,kadenza_-_harpuia_.mp3,"Harpuia ",Kadenza,,,,,default,182.099592,,,,,,
8855,12f63ac04755207d016c97ce,988e9e11bc104fcbb6b98d9b9617bb01,kisma_-_fingertips_.mp3,"Fingertips ",Kisma,,,,,default,217.103673,,,,,,
8856,4dbc0f83327196f176e5704f,6f511324c967b05ee64cb5f380062705,kira_-_new_world_.mp3,"New World ",KIRA,,,,,default,218.096327,,,,,,
8857,36a82ccd8a39eed5ca7e4c6b,972e8a814213ccb46f47114dfa0311d7,kontinuum_-_lost_(feat._savoi)_[sunroof_remix]__ncs_release.mp3,"Lost (feat. Savoi) [Sunroof Remix] ｜ NCS Release",Kontinuum,,,,,default,182.099592,,,,,,
8858,2f58177a9a4931fe9c704422,2e6554fc4d8803949dff4ba9ad408191,kovan__alex_skrindo_-_into_the_wild_(feat._izzy)_.mp3,"Into The Wild (feat. Izzy) ","Kovan & Alex Skrindo",,,,,default,194.089796,,,,,,
8859,a95af2758ea14a9a63f3564e,504d109a322d8a2fa43b746dde5170fa,kisma_-_we_are.mp3,"We Are",Kisma,,,,,default,217.103673,,,,,,
8860,f31b6ab6a3b3408f66f566ac,5e4261c6aceda7058bb7c88918383342,kovan__electro-light_-_skyline_.mp3,"Skyline ","Kovan & Electro-Light",,,,,default,230.112653,,,,,,
8861,386103971ba63c2a29ba739c,49f22d5f3a37f59128fb8ffe64e9541b,kovan__lacrème_-_miracle_(feat._daimy_lotus)_.mp3,"Miracle (feat. Daimy Lotus) ","Kovan & LaCrème",,,,,default,191.085714,,,,,,
8862,75c29a4ff3fb3f98a341b3bf,4f8a39573ede47259be65b33372152fc,kovan_-_thrill_is_gone_(feat._mark_borino)_.mp3,"Thrill Is Gone (feat. Mark Borino) ",Kovan,,,,,default,213.106939,,,,,,
8863,f78e882b763113f704bd081e,e09b6678a92080960641536c6ef89e14,larsm_-_lovers_.mp3,"Lovers ",LarsM,,,,,default,288.156735,,,,,,
8864,4d1c35c374c78687c647a276,31c8d53e5f8142ca8e37baeeb6def10f,larsm__side-b_ft._aloma_steele_-_over_(dropouts_remix)_.mp3,"Over (Dropouts Remix) ","LarsM & Side-B ft. Aloma Steele",,,,,default,209.110204,,,,,,
8865,5f14ac09675d08c3cb6b6d72,cf1b100b783501eea23fc61fa6c08660,laszlo_-_imaginary_friends_.mp3,"Imaginary Friends ",Laszlo,,,,,default,353.149388,,,,,,
8866,d703463d8f557c82736fd217,f49a2e68f385bf909b7ba5f320cc395b,lensko_-_cetus_.mp3,"Cetus ",Lensko,,,,,default,281.155918,,,,,,
8867,44f14bb1eb299d36e7a0e2b1,19940a18f034cd0591735677551dcf59,lensko_-_circles_.mp3,"Circles ",Lensko,,,,,default,277.133061,,,,,,
8868,20b2b3bdc2cbc1a349b56500,a67df0f708680809e915b69e96ff487f,lensko_-_sarvagon_2015_.mp3,"Sarvagon 2015 ",Lensko,,,,,default,250.174694,,,,,,
8869,379a5395e7a860b2ae598c72,81db581f07d97b9dcb6e7083ea2205ef,lensko_-_titsepoken_2015_.mp3,"Titsepoken 2015 ",Lensko,,,,,default,196.284082,,,,,,
8870,290b755da166f74796295bbe,6ae912084c5258fc9b110533e678797d,lensko_-_lets_go_.mp3,"Let's Go! ",Lensko,,,,,default,207.124898,,,,,,
8871,b559e04a9b43a3329eb65428,f63f187a38bb4a451c2df680c5e541b6,lfz_-_echoes_.mp3,"Echoes ",LFZ,,,,,default,274.076735,,,,,,
8872,38e9f5c854e6c0f066b12b53,0a2f64c91d63ca298d9481e62e38643e,lfz_-_echoes_(meikal_remix)_.mp3,"Echoes (Meikal Remix) ",LFZ,,,,,default,225.097143,,,,,,
8873,9752f2943d35de91bfe9861d,7a6b442f67d156fcd01ce6d39a05927d,luke_carpenter__john_ross_-_california_(feat._corey_saxon)_.mp3,"California (feat. Corey Saxon) ","Luke Carpenter & John Ross",,,,,default,267.128163,,,,,,
8874,b922991a0f434f4fe2562f3a,f5843b5661d388414769833e3068eb94,magnus_x_unread_-_cool_(feat._alessia_labate)_.mp3,"Cool (feat. Alessia Labate) ","MAGNUS x Unread",,,,,default,142.106122,,,,,,
8875,415afe7a5c7d9ed89fe8cc30,c6cda4f3b1162355ab6be833608ef559,lfz_-_popsicle.mp3,Popsicle,LFZ,,,,,default,265.090612,,,,,,
8876,036b48331036d0da7ffe1634,bd4e3353b588672b417fc262d026ca67,mangoo_-_happi_(ft._bby_ivy)_.mp3,"Happi (ft. bby ivy) ",Mangoo,,,,,default,161.097143,,,,,,
8877,801d662fd036975c91efa198,f15f7ba78717c4d0b186802269bc924e,marin_hoxha__caravn_-_eternal_.mp3,"Eternal ","Marin Hoxha & Caravn",,,,,default,244.114286,,,,,,
8878,bb27a18f11558b97839f5673,1479901c5013f0dbbf65726ae8af4c89,michael_white_-_all_eyes_on_me_.mp3,"All Eyes On Me ","Michael White",,,,,default,172.094694,,,,,,
8879,78f18e8006cd2a9ed4f41a30,35228864dd882e1208f97ea871439495,matthew_blake_feat._tyler_fiore_-_upside_down_.mp3,"Upside Down ","Matthew Blake feat. Tyler Fiore",,,,,default,301.113469,,,,,,
8880,9e2e8142bee93587b7988791,2f126bf66a9c840f2c60024cd65b1a70,matthew_blake_feat._katie_boyle_-_saved_me_now_.mp3,"Saved Me Now ","Matthew Blake feat. Katie Boyle",,,,,default,305.136327,,,,,,
8881,9ece35e04945fc75b9283e52,b11791bb1c66002084a05b1f6e29007f,michael_white_-_angels_anthem_.mp3,"Angel's Anthem ","Michael White",,,,,default,190.093061,,,,,,
8882,9d1e889e0d54344ac2620b7f,30a62163931c133316717f3bf9c4a4e5,michael_white_-_venus_(feat._mylk)_.mp3,"Venus (feat. MYLK) ","Michael White",,,,,default,186.096327,,,,,,
8883,f7241eda8d9942065a4080da,358b10b7ff44927d4800aca691038ef0,michael_white_x_deflo_-_about_to_go_down_.mp3,"About To Go Down ","Michael White x Deflo",,,,,default,202.109388,,,,,,
8884,e40af7599c86033480a45c9d,db5f868fa0d8395091156c980d0c4f5c,niviro_-_dancin_[ncs_surround_release].mp3,"Dancin' [NCS Surround Release]",NIVIRO,,,,,default,187.08898,,,,,,
8885,af9cfca5757c78ad68d0b279,f74b750bfdba269d0242313240bee1f7,niviro_-_flashes_.mp3,"Flashes ",NIVIRO,,,,,default,199.105306,,,,,,
8886,d8416f7272ea7f6aa124a687,bbd84583cdc8277941cbe024fbdbcea8,niviro_-_flares_.mp3,"Flares ",NIVIRO,,,,,default,205.087347,,,,,,
8887,1e8291f2543fe73dd32f6925,d71a1fcb7fdba7016e41eee7a7657883,niviro_ft._pollyanna_-_fast_lane_.mp3,"Fast Lane ","NIVIRO ft. PollyAnna",,,,,default,187.08898,,,,,,
8888,8b9a5a1c4c98df42c437db5d,35a9d3dc7af018d1d0aebebf960d2ee0,niviro_-_i_just_wanna_.mp3,"I Just Wanna ",NIVIRO,,,,,default,187.08898,,,,,,
8889,f2b3ce41e9dfc4e1e73c603e,d1aca6297fff8138b172fc4ba1a528e3,niviro_-_get_my_love_.mp3,"Get My Love ",NIVIRO,,,,,default,186.096327,,,,,,
8890,1c71416abbde083f7abd20cd,c1f95f4ad6cf1d162925f6646f1c9289,niviro_-_so_funky_.mp3,"So Funky ",NIVIRO,,,,,default,180.088163,,,,,,
8891,1f95e0838992d4ba029e4500,2bd853207e199eb8e0ee8aff832e2290,niviro_-_the_edge_(feat._harley_bird)_.mp3,"The Edge (feat. Harley Bird) ",NIVIRO,,,,,default,202.109388,,,,,,
8892,5bd2adf0fa1630ee9efd9900,e66ddb3055e6da60232160008ac28d60,niviro_-_you_.mp3,"You ",NIVIRO,,,,,default,230.112653,,,,,,
8893,da649bb8e927ad6261004a78,8fcf2314c62bef3c7ff7ea2381ac241b,niviro_-_the_floor_is_lava_.mp3,"The Floor Is Lava ",NIVIRO,,,,,default,196.101224,,,,,,
8894,ea60b27643f817c7937ca4ad,552226dbd979491ee389f911922c2b3b,olwik_-_taking_over_(feat._alexa_lusader)_.mp3,"Taking Over (feat. Alexa Lusader) ",OLWIK,,,,,default,291.134694,,,,,,
8895,2c16b697c50a95b1ce2dd728,2f59a3ba740f18a84440813669b1caf6,olwik_-_this_life_(feat._johnning)_.mp3,"This Life (feat. Johnning) ",OLWIK,,,,,default,225.123265,,,,,,
8896,03282989a1925f58499c95eb,1294c6b2287924cc1efbb45b9f344066,olwik_-_villain_(feat._tyler_fiore)_.mp3,"Villain (feat. Tyler Fiore) ",OLWIK,,,,,default,215.092245,,,,,,
8897,36e19be3060d915391bc9b35,dbab302e3629b7346577f0144812b7ee,raven__kreyn_-_bubble_.mp3,"Bubble ","Raven & Kreyn",,,,,default,174.106122,,,,,,
8898,cd73604f2cb3f2463246171b,c7bdb889185ad3fed52ebb9b7d060b01,phantom_sage_-_kingdom_(feat._miss_lina)_.mp3,"Kingdom (feat. Miss Lina) ","Phantom Sage",,,,,default,279.092245,,,,,,
8899,362c9773e1f0050ca57d791d,4de4b30b7ecbd1ed33eba6c7b033f2da,raven__kreyn_-_biscuit.mp3,Biscuit,"Raven & Kreyn",,,,,default,155.08898,,,,,,
8900,73d0b6bdaf41508044e07649,50523eb10462b039e4e69e9b878d0452,raven__kreyn_-_call_me_again_.mp3,"Call Me Again ","Raven & Kreyn",,,,,default,160.10449,,,,,,
8901,13ba888dd8f2d2f9590e9ac6,3b0a18b7c4ada85ed3651fd51069c554,raven__kreyn_-_in_the_air_.mp3,"In The Air ","Raven & Kreyn",,,,,default,157.152653,,,,,,
8902,8b59855e635c8be600cca92a,9a85f0551084231a2bf36ad048f9f907,raven__kreyn_-_get_this_party_.mp3,"Get This Party ","Raven & Kreyn",,,,,default,159.085714,,,,,,
8903,47eb3fc6fdd86da5f5d62977,ab46d0d4b4c1f48e9a1ac328d830bad0,raven__kreyn_-_so_happy_[ncs_official_video].mp3,"So Happy [NCS Official Video]","Raven & Kreyn",,,,,default,160.313469,,,,,,
8904,9795b0b510dc49b33b046049,84d98bcc78f72bb0f02ac2fa8e0f6950,raven__kreyn_-_muffin_.mp3,"Muffin ","Raven & Kreyn",,,,,default,161.097143,,,,,,
8905,0a7e6e2ddcb705f0c62446f0,7cc6975468f2183073970ce2ebfb1a57,retrovision_-_cake_.mp3,"Cake ",RetroVision,,,,,default,164.075102,,,,,,
8906,da3b35e03f0cc9f1116b02b0,d74211877a35b8622c592b609e244240,retrovision_-_campfire_.mp3,"Campfire ",RetroVision,,,,,default,190.093061,,,,,,
8907,3d0269994c3f19aff95a5622,498746de152024b67f62f2588b60db1f,redmoon__meron_ryan_-_heavyweight_.mp3,"Heavyweight ","RedMoon & Meron Ryan",,,,,default,195.108571,,,,,,
8908,ff2adb4254661a0466a07b21,9b5f5ab6b085b6c2638a77916e838611,retrovision__domastic_-_sicc_.mp3,"SICC ","RetroVision & Domastic",,,,,default,165.12,,,,,,
8909,ed64fe1e3acf5150e816ac06,5e918eb2440592dbc8e08ffc58e56909,retrovision_-_puzzle_.mp3,"Puzzle ",RetroVision,,,,,default,170.109388,,,,,,
8910,9eb22a70158005a920b79056,48d856915ead9778a9c9ebc7d621faae,retrovision_-_heroes_.mp3,"Heroes ",RetroVision,,,,,default,185.077551,,,,,,
8911,e70fbf4df28d967f3715d766,2d124297c35932781671f7e865eff750,retrovision_-_puzzle_vip_.mp3,"Puzzle VIP ",RetroVision,,,,,default,173.087347,,,,,,
8912,07b86bbb4d9844bad33ef429,efb9c7f078a08ec8554f7f177b9dd2a2,rmcm__james_roche_-_diamonds_(feat._micah_martin)_.mp3,"Diamonds (feat. Micah Martin) ","RMCM & James Roche",,,,,default,187.08898,,,,,,
8913,41b2b37e1bc0e73d011f1576,298cdccefa01183732ec82c9e1c15446,rob_gasser_x_michael_white_x_miss_lina_-_modular_.mp3,"Modular ","Rob Gasser x Michael White x Miss Lina",,,,,default,214.099592,,,,,,
8914,6b0efc40dd19407ce01064d6,6c76fb2e8427eeb3bff683d1f10731ac,"rudelies,_distrion,_alex_skrindo__axol_-_together_[ncs10_release].mp3","Together [NCS10 Release]","RudeLies, Distrion, Alex Skrindo & Axol",,,,,default,169.090612,,,,,,
8915,9cf62f4a67b5c1e1b0a0bdca,1ffa2c843a15033747a0deb73a2847ce,sam_ourt__fergo_-_love_me_.mp3,"Love Me ","Sam Ourt & FERGO",,,,,default,132.101224,,,,,,
8916,7ff4a5053c0904fb8d4826ff,f1400a7c186f76d46d28f8b111a3aabc,sirensceol_-_nostalgia_.mp3,"Nostalgia ",SirensCeol,,,,,default,320.156735,,,,,,
8917,069666137d6887faffe48856,fa5e95d66927d042d3816d4e5b0c6fa6,spektrem_-_shine_.mp3,"Shine ",Spektrem,,,,,default,259.134694,,,,,,
8918,43a42905bfb53f2bef0534bd,8b8e508049d54d413a3dd9b634e41a8a,subshock__evangelos_x_midnight_cvlt_-_beyond_the_skies_.mp3,"Beyond The Skies ","SUBSHOCK & EVANGELOS x MIDNIGHT CVLT",,,,,default,169.090612,,,,,,
8919,8211328407257f11eae91600,5b6beb269196b1d7d50839e69a0ccd78,spektrem_-_shine_(gabriel_drew__bloom_remix)_.mp3,"Shine (Gabriel Drew & Bloom Remix) ",Spektrem,,,,,default,230.112653,,,,,,
8920,ebdd4ddec0a0324c73d9f541,0db4f606942904762b5fdf43b31e9ebd,syn_cole_-_feel_good_.mp3,"Feel Good ","Syn Cole",,,,,default,182.099592,,,,,,
8921,8597d4990298b75e33e330f8,27322b78294a0c5cfacbe707e83abc06,sk-hall__ludwiig_-_new_beginning.mp3,"New Beginning","Sk-Hall & Ludwiig",,,,,default,189.100408,,,,,,
8922,8383e39056d6413b3b466e98,0dbd58d36516fab537c5995dbe05e1bc,syn_cole_-_gizmo_.mp3,"Gizmo ","Syn Cole",,,,,default,191.085714,,,,,,
8923,48c9a676cbeadd20ace4bec5,761ca9026dbb6b80f06f64afc6f86436,syn_cole_-_melodia_.mp3,"Melodia ","Syn Cole",,,,,default,163.082449,,,,,,
8924,e60265718441bff0c72eaa71,ae5fd06ce52f3a56081b7312abbf6798,the_same_persons_-_versace_.mp3,"Versace ","The Same Persons",,,,,default,152.11102,,,,,,
8925,790d0bba2cf6a389ef1fe479,ad50eb607aa87797623522a20ab31c1a,syn_cole_-_need_ya_.mp3,"Need Ya ","Syn Cole",,,,,default,160.10449,,,,,,
8926,080d79a95436912c9e04228e,01be320fb7861639cd538aa2ed352c60,time_to_talk__avaya_ft._ryvm_-_found_you_.mp3,"Found You ","Time To Talk & Avaya Ft. RYVM",,,,,default,164.075102,,,,,,
8927,bc7188e13f32a63a8b3a2491,337ab323a2597fb3f4e8b79d4f289384,"time_to_talk,_azertion__jjd_-_street_lights_(ft._axollo)_[ncs10_release].mp3","Street Lights (Ft. Axollo) [NCS10 Release]","Time To Talk, Azertion & JJD",,,,,default,152.11102,,,,,,
8928,0a30d2af8e410a9eb2173cf1,8aec946914cef401c68cebfbcd164d28,tobu_-_colors_.mp3,"Colors ",Tobu,,,,,default,254.119184,,,,,,
8929,d6398e962742c489bc1e115c,b7625a7a5abc35e544da896f0994b2b3,tobu_-_candyland_.mp3,"Candyland ",Tobu,,,,,default,198.138776,,,,,,
8930,12504bc701dbdb982430eed2,4032c8a6dd4a4a3c5064795f263e5b82,tobu_-_good_times_.mp3,"Good Times ",Tobu,,,,,default,197.12,,,,,,
8931,e7e8de8ca78ae8e0011a0a6f,0d6745c9bb4d36d6eb797b427e7c4d3f,tobu_-_hope_.mp3,"Hope ",Tobu,,,,,default,285.126531,,,,,,
8932,47f4f22fa23f3c4257660d53,c016e2899179df2c77262aa2975e614b,tobu_-_if_i_disappear_(ft._tom_mårtensson)_.mp3,"If I Disappear (ft. Tom Mårtensson) ",Tobu,,,,,default,208.091429,,,,,,
8933,8a20b2d41b030723d8237c00,982646ff7ce3aeaaa5be074698f5abb3,tobu_-_infectious_.mp3,"Infectious ",Tobu,,,,,default,256.130612,,,,,,
8934,f9d6943da9a9020fb0e2dca8,48e090d97780585d0d468fa611d7d04b,tobu__itro_-_sunburst_.mp3,"Sunburst ","Tobu & Itro",,,,,default,190.119184,,,,,,
8935,33386ea11e33f2120be12eec,ae61aa83e8247f7695e79a3046f6554d,tobu_-_life_.mp3,"Life ",Tobu,,,,,default,183.092245,,,,,,
8936,b764cfb43e9763178d79179f,adbba223c01928a7d775b750d54759e2,tobu__marcus_mouya_-_running_away_.mp3,"Running Away ","Tobu & Marcus Mouya",,,,,default,187.115102,,,,,,
8937,e22a792e3f0d5eaa413849e6,c59670c37ac9362c9eb320a811e06c2b,tobu_-_memory_lane_.mp3,"Memory Lane ",Tobu,,,,,default,242.102857,,,,,,
8938,ca81e2bf8c430ddb1e46f9de,b8e73713ee68b1cff5546ad4af770cea,tobu_-_mesmerize_.mp3,"Mesmerize ",Tobu,,,,,default,256.130612,,,,,,
8939,79a0e03a9e7b768f9428243c,8ed24d133b5bdf3c243b2b1f8c593b04,tobu_-_lost_[ncs10_release].mp3,"Lost [NCS10 Release]",Tobu,,,,,default,186.096327,,,,,,
8940,087547c6abdf450f9679f35e,fc47ebcd82c3f815854ff62d778778ca,tobu_-_return_to_the_wild_.mp3,"Return To The Wild ",Tobu,,,,,default,198.112653,,,,,,
8941,f948844307264ac3bdb858da,5149574ebb6792423edb5475e73c0e16,tobu_-_roots_.mp3,"Roots ",Tobu,,,,,default,190.093061,,,,,,
8942,b96c357fd4e227989e6fa167,9ea1bd80ee30621e28ca88e22f7e976a,tobu_-_seven_.mp3,"Seven ",Tobu,,,,,default,233.116735,,,,,,
8943,08217779c7552255cb3d1d0a,64f144a106b3572663c272ccca4022b0,tobu_-_sound_of_goodbye_.mp3,"Sound of Goodbye ",Tobu,,,,,default,187.115102,,,,,,
8944,06dad3740fc8fc752fa066fc,6a7c1aa0e545c16e60d6e1c5e7228203,tollef_-_capsized_.mp3,"Capsized ",Tollef,,,,,default,219.08898,,,,,,
8945,63ffd5dbe4abf64701da5ccf,7ec7bcf68450b8de0d346517a793ae27,tobu__syndec_-_dusk_.mp3,"Dusk ","Tobu & Syndec",,,,,default,225.123265,,,,,,
8946,eed7a054b26f9241d7fcbc5c,821e528cf4021da69c3655b73c17f8f7,unison_-_translucent_.mp3,"Translucent ",Unison,,,,,default,232.071837,,,,,,
8947,3da59e1fb9dd08d0d9617af1,01615035b25e35033aa6685835258110,unison_-_aperture_.mp3,"Aperture ",Unison,,,,,default,185.077551,,,,,,
8948,8ebc3fdc07b38ff59096178f,d384c8419ade97f64849dd70c9fecdb5,"unknown_brain,_heather_sommer_-_perfect_10_(unknown_brain__rudelies_vip)_.mp3","Perfect 10 (Unknown Brain & RudeLies VIP) ","Unknown Brain, Heather Sommer",,,,,default,157.100408,,,,,,
8949,195d696292d88ccaf6b9a963,9da737768b59547296e94cdc80a618d9,vaance__deerock_-_electric_(feat._robbie_rosen)_.mp3,"Electric (feat. Robbie Rosen) ","Vaance & Deerock",,,,,default,218.096327,,,,,,
8950,54568646490b3d0d21070d54,770853270560f72858d0fc7a1868cd51,uplink__alex_skrindo_-_me__you_(feat._axol)_.mp3,"Me & You (feat. Axol) ","Uplink & Alex Skrindo",,,,,default,198.112653,,,,,,
8951,e561aedd3278d229eb4073db,54fc1af7333cb5860474ca8bf3e9d654,vanze_-_survive_(feat._neon_dreams)_.mp3,"Survive (feat. Neon Dreams) ",Vanze,,,,,default,266.083265,,,,,,
8952,dbb45540020eb84c0ac4f3f1,b4b45f73c2b90606caf0a6633d9dc696,vena_cava__project_veresen_feat._raya_-_flames_.mp3,"Flames ","Vena Cava & Project Veresen feat. Raya",,,,,default,310.151837,,,,,,
8953,d3bf054f03502a565a078969,b775819b289e3fba64ba3267c597903c,verm_-_explode_.mp3,"Explode ",Verm,,,,,default,273.136327,,,,,,
8954,e8c9ed1f67df8ee861cda4e2,9f6269b71a86e1aebbaf29fe78b90045,vexento_-_masked_raver_.mp3,"Masked Raver ",Vexento,,,,,default,282.096327,,,,,,
8955,17e3eb6422bffab6ddc63891,a140ce52c179a526eed3e5707a3ba9a2,waysons_-_daydream_.mp3,"Daydream ",Waysons,,,,,default,265.090612,,,,,,
8956,283d20ad44680f5f75a58251,6e550f3db3b01c7cd37077e5518526d6,waysons_-_eternal_minds_.mp3,"Eternal Minds ",Waysons,,,,,default,282.070204,,,,,,
8957,a1b50144d4df20e40e5a2746,963748b7ccf3bb4ef1e60c053f181219,weero_-_mates_.mp3,"Mates ",Weero,,,,,default,180.088163,,,,,,
8958,966bc752da020f665cbf126a,931006b54ec76e3427a572b55ae3176b,waysons_-_running_.mp3,"Running ",Waysons,,,,,default,188.107755,,,,,,
8959,e7c52b6f2f19f839b0d426b0,6aaa3a33110ddf5531d1db67643a2c13,weero__mitte_-_our_dive_.mp3,"Our Dive ","Weero & Mitte",,,,,default,177.084082,,,,,,
8960,f62f183f38a904aae9e30818,929b299021563f7c967c8c645c3ef705,william_ekh_-_adventures_(feat._alexa_lusader).mp3,"Adventures (feat. Alexa Lusader)","William Ekh",,,,,default,191.085714,,,,,,
8961,be10885ca17d37f598eeeeca,cca2c5848cc3ec30d2f10f387f025998,yv_-_back_in_time_.mp3,"Back In Time ",Y&V,,,,,default,273.084082,,,,,,
8962,b397b27a590766b50e81b741,1101cedb8f19b75df81ca806d7cdee09,yv_-_falling_up_.mp3,"Falling Up ",Y&V,,,,,default,188.107755,,,,,,
8963,7e16723cd0da1155ab14635c,f7e875e035dde7d21ac13709b8187631,samuel_moriero_-_back_now.mp3,"back now","samuel moriero",,,,,default,206.053878,,,,,,
8964,2acc4b3a0882a851fb423f89,5c438a0ee122ca2faf1a6b73d3da0f46,limp_bizkit_-_behind_blue_eyes.mp3,"Behind Blue Eyes","Limp Bizkit",,,,,default,276.506122,,,,,,
8965,ef2704be11ea4d2e1d4c10e5,8d8720b81a0154a1846ffc6cb7f2e8a1,caramella_girls_-_caramelldansen.mp3,caramelldansen,"caramella girls",,,,,default,175.194558,,,,,,
8966,4d4e50b380c2ab9c8e6c7146,b887423145c6a6c222783a7bde2f2555,3_doors_down_-_here_without_you.mp3,"Here Without You","3 Doors Down","Away From The Sun","Alternative Metal",,,default,238.776,,,,,,
8967,20e749de2e7d3b5453abe5fd,418911ba2093c8bb4ab70250f2b43da1,50_cent_-_in_da_club.mp3,"In Da Club","50 Cent","Get Rich Or Die Tryin'","East Coast Hip Hop",,,default,193.512,,,,,,
8968,8d0a54c1a397ed5ea019027a,b0729cd297c2229ed0f4cb883e312321,"50_cent,_olivia_-_candy_shop.mp3","Candy Shop","50 Cent/Olivia","The Massacre","East Coast Hip Hop",,,default,209.136,,,,,,
8969,c7c8774d471a1ceec8f1adcd,2dba3c9b580720a54c1543970712a0b2,"akon,_eminem_-_smack_that.mp3","Smack That",Akon/Eminem,Konvicted,"Dance Pop",,,default,212.4,,,,,,
8970,bc1a76ef545957b11ca66b99,5f7ef8ed4b2284c1d6470260cad2a3fa,alicia_keys_-_if_i_aint_got_you.mp3,"If I Ain't Got You","Alicia Keys","The Diary Of Alicia Keys","Neo Soul",,,default,228.744,,,,,,
8971,ff72f8682b884c8fca74b8fa,a19b46b46e58d8aa8cbab2d67839c8ca,amy_macdonald_-_this_is_the_life.mp3,"This Is The Life","Amy Macdonald","This Is The Life (eDeluxe)","Scottish Singer-Songwriter",,,default,184.44,,,,,,
8972,75c54b65896158daab8f8e33,29ba1952bd177be827686ab84ff063cf,amy_winehouse_-_back_to_black.mp3,"Back To Black","Amy Winehouse","Back To Black (Deluxe Edition)","British Soul",,,default,240.48,,,,,,
8973,ce43dec35cc927164ca5ebd3,d5d201fec180c4dc0ff74b2a71fe0516,"amy_winehouse_-_valerie_-_live_at_bbc_radio_1_live_lounge,_london__2007.mp3","Valerie - Live At BBC Radio 1 Live Lounge, London / 2007","Amy Winehouse","Back To Black (Deluxe Edition)","British Soul",,,default,233.76,,,,,,
8974,0ae79eea5de323ec71ae35e7,12e2563d9c41dc5d669697dd9300de24,avril_lavigne_-_complicated.mp3,Complicated,"Avril Lavigne","Let Go","Canadian Pop",,,default,244.536,,,,,,
8975,d8858157e07b988575ed4993,79038d4187409ae5df0440226e82609f,avril_lavigne_-_girlfriend.mp3,Girlfriend,"Avril Lavigne","The Best Damn Thing (Expanded Edition)","Canadian Pop",,,default,217.224,,,,,,
8976,759d8ccf06129e40d71b4630,a9341c542d8df356590c14161d74b788,avril_lavigne_-_sk8er_boi.mp3,"Sk8er Boi","Avril Lavigne","Let Go","Canadian Pop",,,default,204.024,,,,,,
8977,b843215a65af6c677cb96779,885a0f4b9cabc720232c4c03b6ce3d62,beyoncé_-_crazy_in_love_(feat._jay-z).mp3,"Crazy In Love (feat. Jay-Z)",Beyoncé/JAY-Z,"Dangerously In Love","Dance Pop",,,default,236.16,,,,,,
8978,f95c7c7b0e71fbb11d9cac87,5caf7de05fd1f9cfa29b239a41d44f94,beyoncé_-_halo.mp3,Halo,Beyoncé,"I AM...SASHA FIERCE","Dance Pop",,,default,261.672,,,,,,
8979,73963795c953fb98129603ad,4706a5bd98b5187df488b158e5d2f0b8,black_eyed_peas_-_i_gotta_feeling.mp3,"I Gotta Feeling","Black Eyed Peas","THE E.N.D. (THE ENERGY NEVER DIES)","Dance Pop",,,default,289.176,,,,,,
8980,007857bdd6abe8f7a917cd4b,375e2cb56c6fae48dd5b6f0099258aa2,black_eyed_peas_-_where_is_the_love.mp3,"Where Is The Love?","Black Eyed Peas",Elephunk,"Dance Pop",,,default,272.568,,,,,,
8981,dbf629f8266f442584ada543,a0983e99adfa2173c74c75d037f6fb41,blink-182_-_i_miss_you.mp3,"I Miss You",blink-182,blink-182,"Alternative Metal",,,default,227.28,,,,,,
8982,1452a28148d05909d2b291fa,4d8fd49656dbbdd2b209646c295c9387,britney_spears_-_circus.mp3,Circus,"Britney Spears","Circus (Deluxe Version)","Dance Pop",,,default,192.384,,,,,,
8983,4fcf899df207d1505029e10a,dbdb65efd2dedfed2957f5eebad2f53c,britney_spears_-_gimme_more.mp3,"Gimme More","Britney Spears",Blackout,"Dance Pop",,,default,251.28,,,,,,
8984,5fa6f6dd8f5bf79431a33dd6,2b84359c73a06d0f31cd7131b21949ec,britney_spears_-_oops.i_did_it_again.mp3,"Oops!...I Did It Again","Britney Spears","Oops!... I Did It Again","Dance Pop",,,default,211.2,,,,,,
8985,bdf381ebeb35aad1392c0b30,e9a5a9f23cc112d386f6d3f6ce253eb4,britney_spears_-_womanizer.mp3,Womanizer,"Britney Spears","Circus (Deluxe Version)","Dance Pop",,,default,224.424,,,,,,
8986,39f8109fa4e7ee9d0655d4ee,fafef2e5f1feb901ade56480400919b6,bruno_mars_-_grenade.mp3,Grenade,"Bruno Mars","Doo-Wops & Hooligans","Dance Pop",,,default,222.12,,,,,,
